Session Code,Sport,Venue,Zone,Date,Games Day,Session Type,Event,Start Time,End Time,Is in LA Area,Is Women's Event 🎉
ATH08,Athletics (Track & Field),LA Memorial Coliseum,Exposition Park,"Tuesday, July 18",4,Final,Men's High Jump Final,15:50,18:50,TRUE,FALSE
ATH08,Athletics (Track & Field),LA Memorial Coliseum,Exposition Park,"Tuesday, July 18",4,Final,Men's Discus Throw Final,15:50,18:50,TRUE,FALSE
ATH08,Athletics (Track & Field),LA Memorial Coliseum,Exposition Park,"Tuesday, July 18",4,Final,Women's 5000m Final,15:50,18:50,TRUE,TRUE
ATH08,Athletics (Track & Field),LA Memorial Coliseum,Exposition Park,"Tuesday, July 18",4,Final,Men's 400m Hurdles Semifinal,15:50,18:50,TRUE,FALSE
ATH08,Athletics (Track & Field),LA Memorial Coliseum,Exposition Park,"Tuesday, July 18",4,Final,Men's 1500m Semifinal,15:50,18:50,TRUE,FALSE
ATH08,Athletics (Track & Field),LA Memorial Coliseum,Exposition Park,"Tuesday, July 18",4,Final,Women's 400m Hurdles Semifinal,15:50,18:50,TRUE,TRUE
ATH08,Athletics (Track & Field),LA Memorial Coliseum,Exposition Park,"Tuesday, July 18",4,Final,Women's 800m Final,15:50,18:50,TRUE,TRUE
ATH09,Athletics (Track & Field),LA Memorial Coliseum,Exposition Park,"Wednesday, July 19",5,Final,Men's Hammer Throw Qualification A and B,9:35,12:00,TRUE,FALSE
ATH09,Athletics (Track & Field),LA Memorial Coliseum,Exposition Park,"Wednesday, July 19",5,Final,Women's 400m Repechage,9:35,12:00,TRUE,TRUE
ATH09,Athletics (Track & Field),LA Memorial Coliseum,Exposition Park,"Wednesday, July 19",5,Final,Men's 400m Repechage,9:35,12:00,TRUE,FALSE
ATH09,Athletics (Track & Field),LA Memorial Coliseum,Exposition Park,"Wednesday, July 19",5,Final,Women's Long Jump Qualification A and B,9:35,12:00,TRUE,TRUE
ATH09,Athletics (Track & Field),LA Memorial Coliseum,Exposition Park,"Wednesday, July 19",5,Final,Men's 200m Repechage,9:35,12:00,TRUE,FALSE
ATH09,Athletics (Track & Field),LA Memorial Coliseum,Exposition Park,"Wednesday, July 19",5,Final,Women's 3000m Steeplechase Final,9:35,12:00,TRUE,TRUE
ATH10,Athletics (Track & Field),LA Memorial Coliseum,Exposition Park,"Wednesday, July 19",5,Final,Men's 110m Hurdles Repechage,16:00,18:40,TRUE,FALSE
ATH10,Athletics (Track & Field),LA Memorial Coliseum,Exposition Park,"Wednesday, July 19",5,Final,Women's Discus Throw Final,16:00,18:40,TRUE,TRUE
ATH10,Athletics (Track & Field),LA Memorial Coliseum,Exposition Park,"Wednesday, July 19",5,Final,Women's 1500m Round 1,16:00,18:40,TRUE,TRUE
ATH10,Athletics (Track & Field),LA Memorial Coliseum,Exposition Park,"Wednesday, July 19",5,Final,Men's Long Jump Final,16:00,18:40,TRUE,FALSE
ATH10,Athletics (Track & Field),LA Memorial Coliseum,Exposition Park,"Wednesday, July 19",5,Final,Women's 200m Round 1,16:00,18:40,TRUE,TRUE
ATH10,Athletics (Track & Field),LA Memorial Coliseum,Exposition Park,"Wednesday, July 19",5,Final,Men's 1500m Final,16:00,18:40,TRUE,FALSE
ATH10,Athletics (Track & Field),LA Memorial Coliseum,Exposition Park,"Wednesday, July 19",5,Final,Men's 400m Hurdles Final,16:00,18:40,TRUE,FALSE
ATH11,Athletics (Track & Field),LA Memorial Coliseum,Exposition Park,"Thursday, July 20",6,Final,Women's Javelin Throw Qualification A and B,9:30,12:00,TRUE,TRUE
ATH11,Athletics (Track & Field),LA Memorial Coliseum,Exposition Park,"Thursday, July 20",6,Final,Women's High Jump Qualification A and B,9:30,12:00,TRUE,TRUE
ATH11,Athletics (Track & Field),LA Memorial Coliseum,Exposition Park,"Thursday, July 20",6,Final,Men's 800m Round 1,9:30,12:00,TRUE,FALSE
ATH11,Athletics (Track & Field),LA Memorial Coliseum,Exposition Park,"Thursday, July 20",6,Final,Women's 200m Repechage,9:30,12:00,TRUE,TRUE
ATH11,Athletics (Track & Field),LA Memorial Coliseum,Exposition Park,"Thursday, July 20",6,Final,Men's 3000m Steeplechase Final,9:30,12:00,TRUE,FALSE
ATH12,Athletics (Track & Field),LA Memorial Coliseum,Exposition Park,"Thursday, July 20",6,Final,Women's Pole Vault Final,15:30,18:30,TRUE,TRUE
ATH12,Athletics (Track & Field),LA Memorial Coliseum,Exposition Park,"Thursday, July 20",6,Final,Women's 1500m Repechage,15:30,18:30,TRUE,TRUE
ATH12,Athletics (Track & Field),LA Memorial Coliseum,Exposition Park,"Thursday, July 20",6,Final,Men's Hammer Throw Final,15:30,18:30,TRUE,FALSE
ATH12,Athletics (Track & Field),LA Memorial Coliseum,Exposition Park,"Thursday, July 20",6,Final,Women's 400m Semifinal,15:30,18:30,TRUE,TRUE
ATH12,Athletics (Track & Field),LA Memorial Coliseum,Exposition Park,"Thursday, July 20",6,Final,Men's 400m Semifinal,15:30,18:30,TRUE,FALSE
ATH12,Athletics (Track & Field),LA Memorial Coliseum,Exposition Park,"Thursday, July 20",6,Final,Men's 110m Hurdles Semifinal,15:30,18:30,TRUE,FALSE
ATH12,Athletics (Track & Field),LA Memorial Coliseum,Exposition Park,"Thursday, July 20",6,Final,Men's 200m Semifinal,15:30,18:30,TRUE,FALSE
ATH12,Athletics (Track & Field),LA Memorial Coliseum,Exposition Park,"Thursday, July 20",6,Final,Women's 400m Hurdles Final,15:30,18:30,TRUE,TRUE
ATH13,Athletics (Track & Field),LA Memorial Coliseum,Exposition Park,"Friday, July 21",7,Final,Women's Heptathlon 100m Hurdles Heats,9:35,12:25,TRUE,TRUE
ATH13,Athletics (Track & Field),LA Memorial Coliseum,Exposition Park,"Friday, July 21",7,Final,Men's 5000m Round 1,9:35,12:25,TRUE,FALSE
ATH13,Athletics (Track & Field),LA Memorial Coliseum,Exposition Park,"Friday, July 21",7,Final,Women's Heptathlon High Jump A and B,9:35,12:25,TRUE,TRUE
ATH13,Athletics (Track & Field),LA Memorial Coliseum,Exposition Park,"Friday, July 21",7,Final,Women's 100m Hurdles Round 1,9:35,12:25,TRUE,TRUE
ATH13,Athletics (Track & Field),LA Memorial Coliseum,Exposition Park,"Friday, July 21",7,Final,Men's Triple Jump Final,9:35,12:25,TRUE,FALSE
ATH13,Athletics (Track & Field),LA Memorial Coliseum,Exposition Park,"Friday, July 21",7,Final,Men's 800m Repechage,9:35,12:25,TRUE,FALSE
ATH14,Athletics (Track & Field),LA Memorial Coliseum,Exposition Park,"Friday, July 21",7,Final,Women's Heptathlon Shot Put A and B,16:15,19:20,TRUE,TRUE
ATH14,Athletics (Track & Field),LA Memorial Coliseum,Exposition Park,"Friday, July 21",7,Final,Men's Javelin Throw Qualification A and B,16:15,19:20,TRUE,FALSE
ATH14,Athletics (Track & Field),LA Memorial Coliseum,Exposition Park,"Friday, July 21",7,Final,Women's 1500m Semifinal,16:15,19:20,TRUE,TRUE
ATH14,Athletics (Track & Field),LA Memorial Coliseum,Exposition Park,"Friday, July 21",7,Final,Women's 200m Semifinal,16:15,19:20,TRUE,TRUE
ATH14,Athletics (Track & Field),LA Memorial Coliseum,Exposition Park,"Friday, July 21",7,Final,Women's Heptathlon 200m Heats,16:15,19:20,TRUE,TRUE
ATH14,Athletics (Track & Field),LA Memorial Coliseum,Exposition Park,"Friday, July 21",7,Final,"Women's 10,000m Final",16:15,19:20,TRUE,TRUE
ATH14,Athletics (Track & Field),LA Memorial Coliseum,Exposition Park,"Friday, July 21",7,Final,Men's 110m Hurdles Final,16:15,19:20,TRUE,FALSE
ATH14,Athletics (Track & Field),LA Memorial Coliseum,Exposition Park,"Friday, July 21",7,Final,Men's 200m Final,16:15,19:20,TRUE,FALSE
ATH15,Athletics (Track & Field),LA Memorial Coliseum,Exposition Park,"Saturday, July 22",8,Final,Women's Heptathlon Long Jump A and B,14:05,18:15,TRUE,TRUE
ATH15,Athletics (Track & Field),LA Memorial Coliseum,Exposition Park,"Saturday, July 22",8,Final,Women's 100m Hurdles Repechage,14:05,18:15,TRUE,TRUE
ATH15,Athletics (Track & Field),LA Memorial Coliseum,Exposition Park,"Saturday, July 22",8,Final,Women's Heptathlon Javelin Throw A and B,14:05,18:15,TRUE,TRUE
ATH15,Athletics (Track & Field),LA Memorial Coliseum,Exposition Park,"Saturday, July 22",8,Final,Men's 800m Semifinal,14:05,18:15,TRUE,FALSE
ATH15,Athletics (Track & Field),LA Memorial Coliseum,Exposition Park,"Saturday, July 22",8,Final,Women's Long Jump Final,14:05,18:15,TRUE,TRUE
ATH15,Athletics (Track & Field),LA Memorial Coliseum,Exposition Park,"Saturday, July 22",8,Final,Men's 4x100m Relay Round 1,14:05,18:15,TRUE,FALSE
ATH15,Athletics (Track & Field),LA Memorial Coliseum,Exposition Park,"Saturday, July 22",8,Final,Women's 400m Final,14:05,18:15,TRUE,TRUE
ATH15,Athletics (Track & Field),LA Memorial Coliseum,Exposition Park,"Saturday, July 22",8,Final,Men's 400m Final,14:05,18:15,TRUE,FALSE
ATH15,Athletics (Track & Field),LA Memorial Coliseum,Exposition Park,"Saturday, July 22",8,Final,Women's Heptathlon 800m Final,14:05,18:15,TRUE,TRUE
ATH15,Athletics (Track & Field),LA Memorial Coliseum,Exposition Park,"Saturday, July 22",8,Final,Women's 200m Final,14:05,18:15,TRUE,TRUE
ATH16,Athletics (Track & Field),LA Memorial Coliseum,Exposition Park,"Sunday, July 23",9,Final,Women's 4x400m Relay Round 1,15:40,18:15,TRUE,TRUE
ATH16,Athletics (Track & Field),LA Memorial Coliseum,Exposition Park,"Sunday, July 23",9,Final,Women's High Jump Final,15:40,18:15,TRUE,TRUE
ATH16,Athletics (Track & Field),LA Memorial Coliseum,Exposition Park,"Sunday, July 23",9,Final,Men's 4x400m Relay Round 1,15:40,18:15,TRUE,FALSE
ATH16,Athletics (Track & Field),LA Memorial Coliseum,Exposition Park,"Sunday, July 23",9,Final,Women's Javelin Throw Final,15:40,18:15,TRUE,TRUE
ATH16,Athletics (Track & Field),LA Memorial Coliseum,Exposition Park,"Sunday, July 23",9,Final,Women's 4x100m Relay Round 1,15:40,18:15,TRUE,TRUE
ATH16,Athletics (Track & Field),LA Memorial Coliseum,Exposition Park,"Sunday, July 23",9,Final,Women's 100m Hurdles Semifinal,15:40,18:15,TRUE,TRUE
ATH16,Athletics (Track & Field),LA Memorial Coliseum,Exposition Park,"Sunday, July 23",9,Final,Men's 800m Final,15:40,18:15,TRUE,FALSE
ATH16,Athletics (Track & Field),LA Memorial Coliseum,Exposition Park,"Sunday, July 23",9,Final,Women's 1500m Final,15:40,18:15,TRUE,TRUE
ATH16,Athletics (Track & Field),LA Memorial Coliseum,Exposition Park,"Sunday, July 23",9,Final,Men's 4x100m Relay Final,15:40,18:15,TRUE,FALSE
ATH17,Athletics (Track & Field),LA Memorial Coliseum,Exposition Park,"Monday, July 24",10,Final,Men's Javelin Throw Final,16:25,18:15,TRUE,FALSE
ATH17,Athletics (Track & Field),LA Memorial Coliseum,Exposition Park,"Monday, July 24",10,Final,Women's 4x100m Relay Final,16:25,18:15,TRUE,TRUE
ATH17,Athletics (Track & Field),LA Memorial Coliseum,Exposition Park,"Monday, July 24",10,Final,Men's 5000m Final,16:25,18:15,TRUE,FALSE
ATH17,Athletics (Track & Field),LA Memorial Coliseum,Exposition Park,"Monday, July 24",10,Final,Women's 100m Hurdles Final,16:25,18:15,TRUE,TRUE
ATH17,Athletics (Track & Field),LA Memorial Coliseum,Exposition Park,"Monday, July 24",10,Final,Men's 4x400m Relay Final,16:25,18:15,TRUE,FALSE
ATH17,Athletics (Track & Field),LA Memorial Coliseum,Exposition Park,"Monday, July 24",10,Final,Women's 4x400 Relay Final,16:25,18:15,TRUE,TRUE
ATH18,Athletics (Race Walk),TBD,TBD,"Thursday, July 27",13,Final,Men's Half-Marathon Race Walk,7:30,11:35,TRUE,FALSE
ATH18,Athletics (Race Walk),TBD,TBD,"Thursday, July 27",13,Final,Women's Half-Marathon Race Walk,7:30,11:35,TRUE,TRUE
ATH19,Athletics (Marathon),Venice Beach Boardwalk - Start,Venice,"Saturday, July 29",15,Final,Women's Marathon,7:15,10:15,TRUE,TRUE
ATH20,Athletics (Marathon),Venice Beach Boardwalk - Start,Venice,"Sunday, July 30",16,Final,Men's Marathon,7:15,10:15,TRUE,FALSE
BDM01,Badminton,Galen Center,Exposition Park,"Saturday, July 15",1,Preliminary,Men's Doubles Group Play Stage,8:00,12:15,TRUE,FALSE
BDM01,Badminton,Galen Center,Exposition Park,"Saturday, July 15",1,Preliminary,Women's Doubles Group Play Stage,8:00,12:15,TRUE,TRUE
BDM01,Badminton,Galen Center,Exposition Park,"Saturday, July 15",1,Preliminary,Mixed Doubles Group Play Stage,8:00,12:15,TRUE,FALSE
BDM01,Badminton,Galen Center,Exposition Park,"Saturday, July 15",1,Preliminary,Men's Singles Group Play Stage,8:00,12:15,TRUE,FALSE
BDM01,Badminton,Galen Center,Exposition Park,"Saturday, July 15",1,Preliminary,Women's Singles Group Play Stage,8:00,12:15,TRUE,TRUE
BDM02,Badminton,Galen Center,Exposition Park,"Saturday, July 15",1,Preliminary,Men's Doubles Group Play Stage,14:00,16:35,TRUE,FALSE
BDM02,Badminton,Galen Center,Exposition Park,"Saturday, July 15",1,Preliminary,Women's Doubles Group Play Stage,14:00,16:35,TRUE,TRUE
BDM02,Badminton,Galen Center,Exposition Park,"Saturday, July 15",1,Preliminary,Mixed Doubles Group Play Stage,14:00,16:35,TRUE,FALSE
BDM02,Badminton,Galen Center,Exposition Park,"Saturday, July 15",1,Preliminary,Women's Singles Group Play Stage,14:00,16:35,TRUE,TRUE
BDM03,Badminton,Galen Center,Exposition Park,"Saturday, July 15",1,Preliminary,Men's Doubles Group Play Stage,18:30,23:05,TRUE,FALSE
BDM03,Badminton,Galen Center,Exposition Park,"Saturday, July 15",1,Preliminary,Women's Doubles Group Play Stage,18:30,23:05,TRUE,TRUE
BDM03,Badminton,Galen Center,Exposition Park,"Saturday, July 15",1,Preliminary,Men's Singles Group Play Stage,18:30,23:05,TRUE,FALSE
BDM03,Badminton,Galen Center,Exposition Park,"Saturday, July 15",1,Preliminary,Women's Singles Group Play Stage,18:30,23:05,TRUE,TRUE
BDM04,Badminton,Galen Center,Exposition Park,"Sunday, July 16",2,Preliminary,Men's Doubles Group Play Stage,8:00,11:25,TRUE,FALSE
BDM04,Badminton,Galen Center,Exposition Park,"Sunday, July 16",2,Preliminary,Women's Doubles Group Play Stage,8:00,11:25,TRUE,TRUE
BDM04,Badminton,Galen Center,Exposition Park,"Sunday, July 16",2,Preliminary,Mixed Doubles Group Play Stage,8:00,11:25,TRUE,FALSE
BDM04,Badminton,Galen Center,Exposition Park,"Sunday, July 16",2,Preliminary,Men's Singles Group Play Stage,8:00,11:25,TRUE,FALSE
BDM04,Badminton,Galen Center,Exposition Park,"Sunday, July 16",2,Preliminary,Women's Singles Group Play Stage,8:00,11:25,TRUE,TRUE
BDM05,Badminton,Galen Center,Exposition Park,"Sunday, July 16",2,Preliminary,Men's Doubles Group Play Stage,14:00,16:35,TRUE,FALSE
BDM05,Badminton,Galen Center,Exposition Park,"Sunday, July 16",2,Preliminary,Women's Doubles Group Play Stage,14:00,16:35,TRUE,TRUE
BDM05,Badminton,Galen Center,Exposition Park,"Sunday, July 16",2,Preliminary,Mixed Doubles Group Play Stage,14:00,16:35,TRUE,FALSE
BDM05,Badminton,Galen Center,Exposition Park,"Sunday, July 16",2,Preliminary,Men's Singles Group Play Stage,14:00,16:35,TRUE,FALSE
BDM05,Badminton,Galen Center,Exposition Park,"Sunday, July 16",2,Preliminary,Women's Singles Group Play Stage,14:00,16:35,TRUE,TRUE
BDM06,Badminton,Galen Center,Exposition Park,"Sunday, July 16",2,Preliminary,Men's Doubles Group Play Stage,18:00,23:05,TRUE,FALSE
BDM06,Badminton,Galen Center,Exposition Park,"Sunday, July 16",2,Preliminary,Women's Doubles Group Play Stage,18:00,23:05,TRUE,TRUE
BDM06,Badminton,Galen Center,Exposition Park,"Sunday, July 16",2,Preliminary,Mixed Doubles Group Play Stage,18:00,23:05,TRUE,FALSE
BDM06,Badminton,Galen Center,Exposition Park,"Sunday, July 16",2,Preliminary,Men's Singles Group Play Stage,18:00,23:05,TRUE,FALSE
BDM06,Badminton,Galen Center,Exposition Park,"Sunday, July 16",2,Preliminary,Women's Singles Group Play Stage,18:00,23:05,TRUE,TRUE
BDM07,Badminton,Galen Center,Exposition Park,"Monday, July 17",3,Preliminary,Men's Doubles Group Play Stage,8:00,11:25,TRUE,FALSE
BDM07,Badminton,Galen Center,Exposition Park,"Monday, July 17",3,Preliminary,Women's Doubles Group Play Stage,8:00,11:25,TRUE,TRUE
BDM07,Badminton,Galen Center,Exposition Park,"Monday, July 17",3,Preliminary,Mixed Doubles Group Play Stage,8:00,11:25,TRUE,FALSE
BDM07,Badminton,Galen Center,Exposition Park,"Monday, July 17",3,Preliminary,Men's Singles Group Play Stage,8:00,11:25,TRUE,FALSE
BDM07,Badminton,Galen Center,Exposition Park,"Monday, July 17",3,Preliminary,Women's Singles Group Play Stage,8:00,11:25,TRUE,TRUE
BDM08,Badminton,Galen Center,Exposition Park,"Monday, July 17",3,Preliminary,Men's Doubles Group Play Stage,14:00,16:35,TRUE,FALSE
BDM08,Badminton,Galen Center,Exposition Park,"Monday, July 17",3,Preliminary,Women's Doubles Group Play Stage,14:00,16:35,TRUE,TRUE
BDM08,Badminton,Galen Center,Exposition Park,"Monday, July 17",3,Preliminary,Mixed Doubles Group Play Stage,14:00,16:35,TRUE,FALSE
BDM08,Badminton,Galen Center,Exposition Park,"Monday, July 17",3,Preliminary,Men's Singles Group Play Stage,14:00,16:35,TRUE,FALSE
BDM08,Badminton,Galen Center,Exposition Park,"Monday, July 17",3,Preliminary,Women's Singles Group Play Stage,14:00,16:35,TRUE,TRUE
BDM09,Badminton,Galen Center,Exposition Park,"Monday, July 17",3,Preliminary,Men's Doubles Group Play Stage,19:00,23:05,TRUE,FALSE
BDM09,Badminton,Galen Center,Exposition Park,"Monday, July 17",3,Preliminary,Women's Doubles Group Play Stage,19:00,23:05,TRUE,TRUE
BDM09,Badminton,Galen Center,Exposition Park,"Monday, July 17",3,Preliminary,Mixed Doubles Group Play Stage,19:00,23:05,TRUE,FALSE
BDM09,Badminton,Galen Center,Exposition Park,"Monday, July 17",3,Preliminary,Men's Singles Group Play Stage,19:00,23:05,TRUE,FALSE
BDM09,Badminton,Galen Center,Exposition Park,"Monday, July 17",3,Preliminary,Women's Singles Group Play Stage,19:00,23:05,TRUE,TRUE
BDM10,Badminton,Galen Center,Exposition Park,"Tuesday, July 18",4,Preliminary,Men's Doubles Group Play Stage,8:00,11:25,TRUE,FALSE
BDM10,Badminton,Galen Center,Exposition Park,"Tuesday, July 18",4,Preliminary,Women's Doubles Group Play Stage,8:00,11:25,TRUE,TRUE
BDM10,Badminton,Galen Center,Exposition Park,"Tuesday, July 18",4,Preliminary,Men's Singles Group Play Stage,8:00,11:25,TRUE,FALSE
BDM10,Badminton,Galen Center,Exposition Park,"Tuesday, July 18",4,Preliminary,Women's Singles Group Play Stage,8:00,11:25,TRUE,TRUE
BDM11,Badminton,Galen Center,Exposition Park,"Tuesday, July 18",4,Preliminary,Men's Doubles Group Play Stage,14:00,16:35,TRUE,FALSE
BDM11,Badminton,Galen Center,Exposition Park,"Tuesday, July 18",4,Preliminary,Women's Doubles Group Play Stage,14:00,16:35,TRUE,TRUE
BDM11,Badminton,Galen Center,Exposition Park,"Tuesday, July 18",4,Preliminary,Women's Singles Group Play Stage,14:00,16:35,TRUE,TRUE
BDM12,Badminton,Galen Center,Exposition Park,"Tuesday, July 18",4,Preliminary,Men's Doubles Group Play Stage,19:00,23:05,TRUE,FALSE
BDM12,Badminton,Galen Center,Exposition Park,"Tuesday, July 18",4,Preliminary,Women's Doubles Group Play Stage,19:00,23:05,TRUE,TRUE
BDM12,Badminton,Galen Center,Exposition Park,"Tuesday, July 18",4,Preliminary,Men's Singles Group Play Stage,19:00,23:05,TRUE,FALSE
BDM12,Badminton,Galen Center,Exposition Park,"Tuesday, July 18",4,Preliminary,Women's Singles Group Play Stage,19:00,23:05,TRUE,TRUE
BDM13,Badminton,Galen Center,Exposition Park,"Wednesday, July 19",5,Quarterfinal,Mixed Doubles Quarterfinal,8:00,11:45,TRUE,FALSE
BDM13,Badminton,Galen Center,Exposition Park,"Wednesday, July 19",5,Quarterfinal,Men's Singles Group Play Stage,8:00,11:45,TRUE,FALSE
BDM13,Badminton,Galen Center,Exposition Park,"Wednesday, July 19",5,Quarterfinal,Women's Singles Group Play Stage,8:00,11:45,TRUE,TRUE
BDM14,Badminton,Galen Center,Exposition Park,"Wednesday, July 19",5,Preliminary,Men's Singles Group Play Stage,14:00,16:35,TRUE,FALSE
BDM14,Badminton,Galen Center,Exposition Park,"Wednesday, July 19",5,Preliminary,Women's Singles Group Play Stage,14:00,16:35,TRUE,TRUE
BDM15,Badminton,Galen Center,Exposition Park,"Wednesday, July 19",5,Preliminary,Men's Singles Group Play Stage,19:00,23:05,TRUE,FALSE
BDM15,Badminton,Galen Center,Exposition Park,"Wednesday, July 19",5,Preliminary,Women's Singles Group Play Stage,19:00,23:05,TRUE,TRUE
BDM16,Badminton,Galen Center,Exposition Park,"Thursday, July 20",6,Semifinal,Mixed Doubles Semifinal,8:00,12:25,TRUE,FALSE
BDM16,Badminton,Galen Center,Exposition Park,"Thursday, July 20",6,Semifinal,Women's Doubles Quarterfinal,8:00,12:25,TRUE,TRUE
BDM16,Badminton,Galen Center,Exposition Park,"Thursday, July 20",6,Semifinal,Women's Singles Round of 16,8:00,12:25,TRUE,TRUE
BDM17,Badminton,Galen Center,Exposition Park,"Thursday, July 20",6,Preliminary,Men's Singles Round of 16,14:00,17:25,TRUE,FALSE
BDM17,Badminton,Galen Center,Exposition Park,"Thursday, July 20",6,Preliminary,Women's Singles Round of 16,14:00,17:25,TRUE,TRUE
BDM18,Badminton,Galen Center,Exposition Park,"Thursday, July 20",6,Quarterfinal,Men's Doubles Quarterfinal,20:00,23:25,TRUE,FALSE
BDM18,Badminton,Galen Center,Exposition Park,"Thursday, July 20",6,Quarterfinal,Men's Singles Round of 16,20:00,23:25,TRUE,FALSE
BDM19,Badminton,Galen Center,Exposition Park,"Friday, July 21",7,Final,Mixed Doubles Gold Medal Match,8:00,13:05,TRUE,FALSE
BDM19,Badminton,Galen Center,Exposition Park,"Friday, July 21",7,Final,Mixed Doubles Bronze Medal Match,8:00,13:05,TRUE,FALSE
BDM19,Badminton,Galen Center,Exposition Park,"Friday, July 21",7,Final,Women's Doubles Semifinal,8:00,13:05,TRUE,TRUE
BDM20,Badminton,Galen Center,Exposition Park,"Friday, July 21",7,Semifinal,Men's Singles Quarterfinal,16:00,23:05,TRUE,FALSE
BDM20,Badminton,Galen Center,Exposition Park,"Friday, July 21",7,Semifinal,Men's Doubles Semifinal,16:00,23:05,TRUE,FALSE
BDM21,Badminton,Galen Center,Exposition Park,"Saturday, July 22",8,Final,Women's Doubles Gold Medal Match,8:00,10:45,TRUE,TRUE
BDM21,Badminton,Galen Center,Exposition Park,"Saturday, July 22",8,Final,Women's Doubles Bronze Medal Match,8:00,10:45,TRUE,TRUE
BDM22,Badminton,Galen Center,Exposition Park,"Saturday, July 22",8,Quarterfinal,Women's Singles Quarterfinal,18:30,23:15,TRUE,TRUE
BDM23,Badminton,Galen Center,Exposition Park,"Sunday, July 23",9,Final,Men's Doubles Gold Medal Match,8:00,11:35,TRUE,FALSE
BDM23,Badminton,Galen Center,Exposition Park,"Sunday, July 23",9,Final,Men's Singles Semifinal,8:00,11:35,TRUE,FALSE
BDM24,Badminton,Galen Center,Exposition Park,"Sunday, July 23",9,Bronze,Women's Singles Semifinal,19:30,23:25,TRUE,TRUE
BDM24,Badminton,Galen Center,Exposition Park,"Sunday, July 23",9,Bronze,Men's Doubles Bronze Medal Match,19:30,23:25,TRUE,FALSE
BDM25,Badminton,Galen Center,Exposition Park,"Monday, July 24",10,Final,Men's Singles Gold Medal Match,8:00,10:45,TRUE,FALSE
BDM25,Badminton,Galen Center,Exposition Park,"Monday, July 24",10,Final,Men's Singles Bronze Medal Match,8:00,10:45,TRUE,FALSE
BDM26,Badminton,Galen Center,Exposition Park,"Monday, July 24",10,Final,Women's Singles Bronze Medal Match,20:30,23:15,TRUE,TRUE
